Id,Fontes de dados mais usadas,Dados relacionais (estruturados em bancos SQL),Dados armazenados em bancos NoSQL,Imagens,Textos/Documentos,Vídeos,Áudios,Planilhas,Dados georeferenciados,Linguagens de programação utilizadas,SQL,R ,Python,C/C++/C#,.NET,Java,Julia,SAS/Stata,Visual Basic/VBA,Scala,Matlab,Rust,PHP,JavaScript,Não utilizo nenhuma linguagem,Ferramenta de BI utilizada no dia a dia,Microsoft PowerBI,Qlik View/Qlik Sense,Tableau,Metabase,Superset,Redash,Looker,Looker Studio(Google Data Studio),Amazon Quicksight,Mode,Alteryx,MicroStrategy,IBM Analytics/Cognos,SAP Business Objects/SAP Analytics,Oracle Business Intelligence,Salesforce/Einstein Analytics,Birst,SAS Visual Analytics,Grafana,TIBCO Spotfire,Pentaho,Fazemos todas as análises utilizando apenas Excel ou planilhas do google,Não utilizo nenhuma ferramenta de BI no trabalho
0dkjjbum7c9eeyyr0dkjusywtxxirtxf,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Metabase, Superset",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0dmgnvaor1n4kwg0dofeq0cvtz9wszxp,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0dqlwrfgpu6hl40dq03c11aoxyrkddtt,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Python, SAS/Stata, Visual Basic/VBA, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SAS Visual Analytics, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0dverwvn6qvm84sj0dverwv1jhbj8uhf,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e5jp063qgcme6ly0e5j1oqs6sdw53oi,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0e6w1fl8ezu3h7bnef0e6w1fl8ekby7x,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Outra opção, Qlik View/Qlik Sense",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ei02mf5qxmda4g0ei02noz2n3ozbmns,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0etlg34j0c2aa5gxkx0etlgl5085l8cl,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Looker, TIBCO Spotfire",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0fy84aoyul0t71eaqln0fyfp4p5e8glp,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, R, Python, SAS/Stata, Visual Basic/VBA",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Alteryx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0g42rq6g6p2q873xia8y0g42x4n8upzt,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python, Java",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Grafana, Metabase, Looker",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0ghkr6f66sdb6irt0c0ghk9s6mjqabxz,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0gn3aonvi5bf7v0gditzg8sz142fxclo,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0gqoessq550geoi56otja8nxkzhl2yoe,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0gxlcto118vdsq0gxlcaonsk0utw8n0y,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pentaho, Birst",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0hc6qwa1z9mz3aeb0hc6qwn21gsvs4u3,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0i6712vqjj653m0i670gfwnl6ta7qnic,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qlik View/Qlik Sense,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0id8eghh68cl1w98pk0id8ep67ng3t9n,"Planilhas, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outra opção,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0jc0mij71evva7kn778bz30jc0mijucs,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Alteryx, Looker Studio (antigo Google Data Studio), Microsoft PowerBI",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0jca0nbvqe3ufht9p0jca0dwcapmm8fm,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0ji2x0gh9fnq4nuej0ji2xknk36lhorh,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Metabase",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0jk0bdnu7cufwadn0jk07nuti10opjh8,"Planilhas, Textos/Documentos",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0jlaefa4xwwgk5lfga7gsl0jlaefak5x,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Microsoft PowerBI",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0jqbuqvb3936balyvfenrstk0jqbuqvb,"Textos/Documentos, Planilhas",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Looker Studio (antigo Google Data Studio),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0k7l1ljbam6kacmu0k7lno7oaf3xmu2d,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0kgic0bazt3vuk7t0kgisvop2347hvb2,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python, PHP, JavaScript",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0kyn7c4b5p4ud7arfk4000kynyyy82ec,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Qlik View/Qlik Sense, Microsoft PowerBI, Looker Studio (antigo Google Data Studio)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0kz3y2ky2wx4fmkhadp0kz3y8y7jrl32,"Dados armazenados em bancos NoSQL, Planilhas",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, JavaScript, Java",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Microsoft PowerBI, Pentaho",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0lv0ldegkx1i8xxmet0lvfewlljsvem0,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0m9ykattn3c24ri42vxg0m9ykam9lb6n,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Outra opção",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0mnxtpoxm1cp3wctf9bp0m6esr5ydpkh,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Looker Studio (antigo Google Data Studio), Fazemos todas as análises utilizando apenas Excel ou planilhas do google",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0mp2dsmps10vyxahto0mp2ddj4kdfc2s,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, R, Python",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Metabase, Microsoft PowerBI",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0nqzg51pf95l5p55kx0nqznnxpxb3upo,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Qlik View/Qlik Sense",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0nzwxa69m49bv180hk4fhb0nzwxaznfv,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"SQL, Python, R",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tableau, Looker",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0oggobdknd16s8sog3ln4ic0oggobmt1,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python, Scala",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Grafana, Tableau, Metabase",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0ojds5de5ah8vwrpmklt0ojds5dz95kx,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, PHP, JavaScript",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Superset, Microsoft PowerBI, Redash, Outra opção, Metabase",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0on1x4pk2etlhgwbdf0on1x4pb0vfe3a,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0ovocc0chi8jo3q0ovocvj6qmljwtloh,"Textos/Documentos, Dados relacionais (estruturados em bancos SQL)",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Superset,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0owmod4o9zby3ho0owkck31v0w2q45bc,"Textos/Documentos, Planilhas",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Não utilizo nenhuma das linguagens listadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Não utilizo nenhuma ferramenta de BI no trabalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0pg37xsvnaoyqvibr0pg378z2eg4lpcz,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Looker Studio (antigo Google Data Studio), Outra opção",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0piaidcw03f691i4cdc0piaid7bp0tpd,Textos/Documentos,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Python, Visual Basic/VBA",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Salesforce/Einstein Analytics, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0porhlvirmnbqihbq0f0porhli93zl7v,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Mode, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0qhsqn12j7yapjr3ny0qhsqnfkqqygsm,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Tableau, Looker",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0qio4frn8vyn5lyoev0qio4uhal1fitk,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Salesforce/Einstein Analytics, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0r46flon90jl4hvi0r46flwm5jfomrq3,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rcm0gxoact3bzh06knd13ubjeo64v14,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Redash, Microsoft PowerBI",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rjkvzh2lso0ry6omu8uk030mxjr0q6f,Planilhas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Python,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Microsoft PowerBI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rvvo787yq3mthe5ga0rvvh4rbm4u4gc,Dados relacionais (estruturados em bancos SQL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Python, SQL",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Looker,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0rzo8uhs2710bhyk0rzo8up4313jz70o,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SQL, Python, JavaScript, SAS/Stata",1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Looker, Tableau, Looker Studio (antigo Google Data Studio), Microsoft PowerBI, Alteryx",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0s15dzpqa7lus1ast0s1578mskf2illz,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"SQL, Python",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Microsoft PowerBI, Looker Studio (antigo Google Data Studio)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0s7x7lc2foi894m6pogxa0s7x7ltfytz,"Dados relacionais (estruturados em bancos SQL), Planilhas",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SQL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Fazemos todas as análises utilizando apenas Excel ou planilhas do google, Looker Studio (antigo Google Data Studio)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
